,filename,Article_ID,#1,Datum,Naam,Straat,Huisnummer,Plaats,Foto reguliere schap,Foto schapkaart,Prijs
343,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_163116,DALPHIN WATER ROOD 9X500ML,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247627/d1bbd9c6469df1deb96810b2468d97aa.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247628/4e8c5862a5d17b5a7a5856eb696538c3.jpg,1.25
344,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_166186,"G'WOON FRITES 2,5KG",2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247383/e3a854396aaaabac9a655f73e74676e3.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247390/e590ca905ea7ba27009bc25ae796fdeb.jpg,"1,89"
345,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_166186,"G'WOON FRITES 2,5KG",2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247629/fed0df8d474d5f279a918d6f6ed18dfc.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247630/caa11d2f104564e5e4e532c99af73ec4.jpg,1.89
346,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_167214,Vismarine Roze zalmfilet 540 Gram,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247403/5bfb2faa6ba0a2075c42fcb47d29da62.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247385/722a9d2533543cbb543b73870ffdebde.jpg,"4,99"
347,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_167214,Vismarine Roze zalmfilet 540 Gram,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247631/e4b9b7e7a35519c464dfa7a0dc621e9a.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247632/b44c6efa499818999abe1b502c7b7fcb.jpg,4.75
348,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_191618,g'woon Keukenpapier 3-laags 4 Stuks,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247397/475be0ed670cf3d1035ff762eee6be29.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247406/b60c9e3f265024901af57a989d16bb55.jpg,0
349,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_191618,g'woon Keukenpapier 3-laags 4 Stuks,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247633/85505108df180af25bbd688dede5070c.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247634/1f2ac4249c3a175880acd5f0998f9cc6.jpg,0
350,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_191801,g'woon Toiletpapier super zacht 3-laags 8 Stuks,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247392/c4588c03e79c50719662462dc76526c1.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247400/4cf2233203149d9cac05295aa2a1dff0.jpg,"2,19"
351,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_191801,g'woon Toiletpapier super zacht 3-laags 8 Stuks,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247635/a14e2d00aedf2ed6bd28fc617a18d892.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247636/2e117cc8bafa3d7d0b980ccaad690d12.jpg,2.19
352,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_203738,G'WOON VAATWASTABL ALL IN ONE,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247388/f05d1f19049b4c6c5c21a97a786443ef.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247395/56d29fa37f0a0dfdfba68426c654e32e.jpg,"2,69"
353,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_203738,G'WOON VAATWASTABL ALL IN ONE,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247637/6d0bd74fb80d92689d61ac3f2c811200.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247638/64daf32cb532a0efbb163faef1066b3d.jpg,2.69
354,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_240872,Garlan Verse roomkaas met kruiden 150 GR,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247577/41bd3b9eea6f680bc748c2288ef064ef.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247578/6078ead92bc258b4ea84591dcd06fc9a.jpg,0.65
355,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_240872,Garlan Verse roomkaas met kruiden 150 GR,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248416/88df2cd8768b23edfc346ca5204806e0.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248401/c5ae5fa40f158c0a7534573e4569e1ef.jpg,"0,65"
356,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_240884,Farmland Kruidenboter baguette 2x 175 gram 350 Gram,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247579/a19d21c86e22444400b84de953514407.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247580/9d9af02e30fb0c6ef9abff58d22855f2.jpg,0
357,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_240884,Farmland Kruidenboter baguette 2x 175 gram 350 Gram,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248413/298a78d47c9e35f495dfe34a6ecef9e3.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248412/35b3b152ab21e35e424eea8af2d8466a.jpg,0
358,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_245382,Compaxo Spekreepjes 250 Gram,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247581/2dfe9137713bb5233bf30d71ff6433f9.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247582/42a16fd473ebf188a2e2e8bed28934ed.jpg,0
359,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_245382,Compaxo Spekreepjes 250 Gram,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248411/6e4bf893e5ff1082adfb4c2650cc9861.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248410/40e031eb02b8e681c238477545df09c9.jpg,0
360,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_255410,Flevomel Halfvolle melk 2000 Milliliter,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247583/3b3d4764ef4142aff081fbdea313cc4d.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247584/35f431cab8a322b6e77ccd4fd1bd654d.jpg,0
361,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_255410,Flevomel Halfvolle melk 2000 Milliliter,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248409/0d4c6d0638ff1227d4f79ccf66e14227.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248408/f425588e1e1738422c5d93e2316a76f5.jpg,0
362,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_294277,KATHAROS GRIEKSE YOGHURT 1KG,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247585/5129b4e05439c707ef842685aa4772de.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247586/e0dd6ecfbac12ea06f0e1feda63be3d0.jpg,1.85
363,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_294277,KATHAROS GRIEKSE YOGHURT 1KG,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248407/2ea0f0444a2ad19b0653caeea057388f.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248406/484b57caa938330f0841ea267f3347f7.jpg,"1,85"
364,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_331226,Rasp gouda mild kaas 200 Gram,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247587/39e513f3f179b2729e7e241d3f4e76c2.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247588/eb1f8d23407f28b20ecf0da2c5fa5009.jpg,0
365,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_331226,Rasp gouda mild kaas 200 Gram,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248405/fddadee22b55335367644bde4258a072.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248404/86b7f1fa8236e7cc5ac1d35fc09386ba.jpg,0
366,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_344056,Gouda 48+ jong gesneden 400 Gram,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247589/501b30b9c925386b515d1fbddd4836b7.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247590/7ccd55fd4252d16ad5a9c4ca21f529f2.jpg,0
367,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_344056,Gouda 48+ jong gesneden 400 Gram,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248403/ff4c1b327369cd51a61c368b82e3c531.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248402/360bd59568ddf4b4eb16759004cd31bb.jpg,0
368,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_344057,Gouda 48+ jong belegen gesneden 400 Gram,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247591/691573023c88b9fbf552f70378620dca.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247592/c0c02164ea21dc034f5e40bf3f5bd389.jpg,0
369,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_344057,Gouda 48+ jong belegen gesneden 400 Gram,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248400/53dc269e0886186bb9eb3c08f9d609e0.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248399/3a094527e622dd2c8789b023fefffa84.jpg,0
370,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_360791,DE RUITER SPECULAAS 400GR,2020-09-12 17:25:28.405,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247593/d4c44949d1321e49e8dcf5cc556650b8.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247594/2af006b719750c4adc26ee9c582319b3.jpg,0.78
371,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_360791,DE RUITER SPECULAAS 400GR,2020-09-13 10:35:34.970,Nettorama,Korvelseweg,225,Tilburg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248415/0d1f2dc8d3f87a0529dd6662f3b1ceb7.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10248414/a16a45a21cb5273ab44c294b8a6e366c.jpg,"0,78"
